	OG	TSG
MBD1	-inf	0.0
KIAA1430_ENST00000458385	-inf	0.0
DZIP3	-inf	0.0
VWA5B1_ENST00000289825	-inf	0.0
MED23_ENST00000540546	-inf	0.0
FAM117B	-inf	0.0
ARGFX	-inf	0.0
WTAP	-inf	0.0
GHDC	-inf	0.0
TP53_ENST00000269305	-inf	0.0
FAM185A	-inf	0.0
KIAA1804	-inf	0.0
LIMCH1_ENST00000503057	-inf	0.0
WDTC1	-inf	0.0
UGT2A1_ENST00000457664	-inf	0.0
SHROOM2	-inf	0.0
KDM5C_ENST00000452825	-inf	0.0
TMEM55A	-inf	0.0
OR9I1	-inf	0.0
TGM3	-inf	0.0
NHS	-inf	0.0
BTBD9	-inf	0.0
PRKAR2B	-inf	0.0
CWF19L2_ENST00000282251	-inf	0.0
HEPACAM	-inf	0.0
ZNRF3_ENST00000544604	-inf	0.0
ZNF37A	-inf	0.0
C2orf78_ENST00000409561	-inf	0.0
MTRF1	-inf	0.0
NXF3	-inf	0.0
FAM55D	-inf	0.0
C11orf10	-inf	0.0
SLC13A1	-inf	0.0
SMARCB1_ENST00000344921	-inf	0.0
CLSPN_ENST00000251195	-inf	0.0
KMT2D	-inf	0.0
FAM182B_ENST00000376404	-inf	0.0
ASPHD1	-inf	0.0
GGT7	-inf	0.0
SERPINB2	-inf	0.0
RNF111	-inf	0.0
ABL2_ENST00000502732	-inf	0.0
PDE4B	-inf	0.0
FBXO28	-inf	0.0
ZC3H3	-inf	0.0
PARP12	-inf	0.0
SLC25A12	-inf	0.0
MYST2	-inf	0.0
TRMT44	-inf	0.0
GLRA4	-inf	0.0
KIF21A_ENST00000395670	-inf	0.0
RGS21	-inf	0.0
AKR1B10	-inf	0.0
ABCE1	-inf	0.0
C20orf96	-inf	0.0
MAP4_ENST00000395734	-inf	0.0
CRELD1_ENST00000383811	-inf	0.0
NOTCH2	-inf	0.0
CELF2_ENST00000354897	-inf	0.0
BRD4	-inf	0.0
PPAP2C	-inf	0.0
SETD2_ENST00000409792	-inf	0.0
CD86	-inf	0.0
RTFDC1	-inf	0.0
ARPC2	-inf	0.0
GDA	-inf	0.0
PSIP1	-inf	0.0
UQCC	-inf	0.0
CXorf58	-inf	0.0
PPIP5K2	-inf	0.0
ARGLU1	-inf	0.0
GPS2	-inf	0.0
KIF16B_ENST00000408042	-inf	0.0
C13orf34	-inf	0.0
FNDC7_ENST00000271311	-inf	0.0
TRIM55_ENST00000276573	-inf	0.0
NEU3_ENST00000294064	-inf	0.0
MSH3	-inf	0.0
ARMCX3	-inf	0.0
ASXL2_ENST00000435504	-inf	0.0
TES_ENST00000257721	-inf	0.0
FPGT	-inf	0.0
STAU1	-inf	0.0
C4orf37	-inf	0.0
SURF6	-inf	0.0
MYO5C	-inf	0.0
TMEM91_ENST00000544232	-inf	0.0
LIFR_ENST00000263409	-inf	0.0
ZC3H13_ENST00000242848	-inf	0.0
SACS_ENST00000382298	-inf	0.0
TGFBR2_ENST00000359013	-inf	0.0
EIF4A2	-inf	0.0
CLCN5_ENST00000376088	-inf	0.0
CCDC15_ENST00000344762	-inf	0.0
C17orf105	-inf	0.0
RERGL_ENST00000229002	-inf	0.0
KDM5C_ENST00000375401	-inf	0.0
FKBP5	-inf	0.0
SPIN1	-inf	0.0
MAP7D2_ENST00000379643	-inf	0.0
SCTR	-inf	0.0
PCBP3_ENST00000400314	-inf	0.0
CCDC69	-inf	0.0
ASXL2	-inf	0.0
FAM182A	-inf	0.0
SSBP1	-inf	0.0
USP6_ENST00000304328	-inf	0.0
HOXD10	-inf	0.0
MLF1_ENST00000355893	-inf	0.0
CTPS2	-inf	0.0
DDIT4	-inf	0.0
SLC6A18	-inf	0.0
BIRC6	-inf	0.0
C1orf124	-inf	0.0
GLDN	-inf	0.0
ACSL6_ENST00000379264	-inf	0.0
TNIK_ENST00000436636	-inf	0.0
DTNB	-inf	0.0
CP	-inf	0.0
ZNF616	-inf	0.0
SATL1_ENST00000395409	-inf	0.0
SDC1	-inf	0.0
STK32A_ENST00000541094	-inf	0.0
KIAA0947_ENST00000296564	-inf	0.0
ATE1	-inf	0.0
CNTLN	-inf	0.0
YAP1_ENST00000282441	-inf	0.0
ITSN1_ENST00000399338	-inf	0.0
DNAJC21_ENST00000303525	-inf	0.0
BDP1	-inf	0.0
C1QA	-inf	0.0
DYRK1A_ENST00000338785	-inf	0.0
SRCAP	-inf	0.0
ALDH9A1	-inf	0.0
ENSG00000121031	-inf	0.0
ZNF732	-inf	0.0
EBF3_ENST00000355311	-inf	0.0
STAT5A_ENST00000452307	-inf	0.0
DNAJC2	-inf	0.0
OXR1	-inf	0.0
TCERG1	-inf	0.0
PDCD2L	-inf	0.0
METTL23	-inf	0.0
ID3	-inf	0.0
PDE4D	-inf	0.0
CELF2	-inf	0.0
C1orf150_ENST00000366490	-inf	0.0
CCDC112	-inf	0.0
RELA	-inf	0.0
MBLAC2	-inf	0.0
USP9X	-inf	0.0
ARL13B_ENST00000394222	-inf	0.0
CIDEB	-inf	0.0
TAS2R41	-inf	0.0
