	OG	TSG
MID1IP1	-0.7015095772663671	-0.6848541339995496
ENSG00000161643	-0.7015095772663671	-0.6848541339995496
PSTPIP1	-0.7015095772663671	-0.6848541339995496
SFTPA1_ENST00000372308	-0.7015095772663671	-0.6848541339995496
ITIH4_ENST00000434759	-0.7015095772663671	-0.6848541339995496
TOX2_ENST00000413823	-0.7015095772663671	-0.6848541339995496
FEV	-0.7015095772663671	-0.6848541339995496
TNFSF15_ENST00000374044	-0.7015095772663669	-0.6848541339995496
FAM182B	-0.7011232859131011	-0.6852341903820645
CADM2	-0.7011170532986808	-0.6852403247864136
KHDRBS2	-0.7011170532986808	-0.6852403247864136
FST	-0.7010695575572995	-0.6852870746083167
OR2A42	-0.7008860162087447	-0.6854677748640314
CLDND1	-0.7004479406036651	-0.685899335526977
C16orf78	-0.7003153821357117	-0.6860299966102802
LOC649445	-0.7002285171498657	-0.6861156369040095
DDX1	-0.7002210193158703	-0.6861230297201975
GCK_ENST00000395796	-0.7001879323108718	-0.6861556546095261
PITPNC1_ENST00000335257	-0.7001446821743708	-0.6861983039180709
ZNF322A	-0.7001423416896138	-0.6862006119934663
PRAMEF20	-0.7001423416896138	-0.6862006119934663
RGPD8_ENST00000302558	-0.6999023472500894	-0.6864373401315642
NXNL1	-0.6998912866444088	-0.6864482529241996
FRA10AC1_ENST00000359204	-0.6998522311898682	-0.6864867883631146
CLCA4_ENST00000263723	-0.699647650395053	-0.6866886940683395
LIPE	-0.6995980189616487	-0.6867376888956672
USP30	-0.6995980189616487	-0.6867376888956672
GRK6	-0.6995980189616487	-0.6867376888956672
PDE2A_ENST00000544570	-0.6995980189616487	-0.6867376888956672
GPRC5C	-0.6995980189616487	-0.6867376888956672
GPRC5C_ENST00000392629	-0.6995980189616487	-0.6867376888956672
RP11-867G23.8	-0.6995428248891152	-0.6867921806873359
PIK3R2	-0.6995274458118781	-0.6868073651483353
FAM54B	-0.6992521192138059	-0.6870792861436105
TMEM187	-0.6991797405617562	-0.6871507942275228
FLJ25006	-0.6990593034783434	-0.6872698055059215
NLRP4_ENST00000301295	-0.6990323627205469	-0.6872964312237645
NWD1_ENST00000524140	-0.6990323627205469	-0.6872964312237645
TMEM132B	-0.6990323627205469	-0.6872964312237645
DMPK_ENST00000343373	-0.6990093006414984	-0.6873192247524321
SZRD1	-0.6989156409745128	-0.6874118045262054
GRID2	-0.6989124844574882	-0.687414924949033
MYL6_ENST00000547649	-0.6987508007636486	-0.6875747860201216
SFXN1	-0.6984897482748991	-0.6878330042589016
CDKL1_ENST00000395834	-0.6984897482748991	-0.6878330042589016
CST9L	-0.6978272818301966	-0.6884888806446527
ATP5F1	-0.6976446221280623	-0.6886698754437607
CSNK1E_ENST00000400206	-0.6976052479415065	-0.6887088993676223
KRTCAP2	-0.6972669196846131	-0.6890443440750746
SERPINB1	-0.697260630912966	-0.6890505813878989
C9orf3_ENST00000424143	-0.6972164007522125	-0.6890944518358997
FGF1	-0.697013858198532	-0.6892953965469553
C20orf197	-0.697013858198532	-0.6892953965469553
WFDC11	-0.697013858198532	-0.6892953965469553
SCGB1D1	-0.697013858198532	-0.6892953965469553
HSBP1_ENST00000433866	-0.697013858198532	-0.6892953965469553
CXorf61	-0.697013858198532	-0.6892953965469553
DEFB119_ENST00000376321	-0.697013858198532	-0.6892953965469553
FCRL5_ENST00000368188	-0.697013858198532	-0.6892953965469553
PAGE2B	-0.697013858198532	-0.6892953965469553
PDRG1	-0.697013858198532	-0.6892953965469553
KIAA1468_ENST00000256858	-0.6968923242521992	-0.6894160106514111
GRM3	-0.6968890351671383	-0.6894192752486317
TMEM31	-0.6967019874567155	-0.6896049655666762
ATG12	-0.6967019874567155	-0.6896049655666762
HIVEP3	-0.696695182426102	-0.6896117225186293
ANK1_ENST00000265709	-0.696695182426102	-0.6896117225186293
KIAA1549_ENST00000242365	-0.696695182426102	-0.6896117225186293
KIAA1549_ENST00000422774	-0.696695182426102	-0.6896117225186293
PTCHD2	-0.696695182426102	-0.6896117225186293
MTMR10_ENST00000435680	-0.6966233814629869	-0.6896830217808643
RPS26	-0.6965335289559008	-0.6897722608288922
SPAG11A	-0.6965335289559008	-0.6897722608288922
PIPOX	-0.6964389213822628	-0.689866239754134
SCYL2	-0.6964389213822628	-0.689866239754134
CES4A	-0.6964389213822628	-0.689866239754134
MTCP1_ENST00000369476	-0.6964031175686745	-0.6899018102817166
MTCP1_ENST00000330425	-0.6964031175686745	-0.6899018102817166
LSM10	-0.6962724883141177	-0.6900316099307201
FAM168B	-0.6962431378291403	-0.6900607786667361
REPS2_ENST00000357277	-0.6961603257530149	-0.6901430871433416
KIAA1797	-0.6961603257530149	-0.6901430871433416
TMCO7_ENST00000261778	-0.6961603257530149	-0.6901430871433416
SEC24D	-0.6961603257530149	-0.6901430871433416
TDRD7	-0.6961603257530149	-0.6901430871433416
ACOX2	-0.6961603257530149	-0.6901430871433416
CYP26A1_ENST00000224356	-0.6961603257530149	-0.6901430871433416
FBF1_ENST00000319129	-0.6961603257530149	-0.6901430871433416
NCKIPSD	-0.6961603257530149	-0.6901430871433416
KIF20A	-0.6961603257530149	-0.6901430871433416
NGRN	-0.6960554853331976	-0.6902473095014616
PIP	-0.696042675169018	-0.690260045640292
MIOX_ENST00000395733	-0.696042675169018	-0.690260045640292
SEPT8	-0.6959970012802471	-0.6903054582442457
PPM1E	-0.6957459053401801	-0.6905551916493037
POLR2A_ENST00000412468	-0.6956929222564902	-0.6906079032111088
ENSG00000183405	-0.6955937636776977	-0.6907065686051698
NCAM2_ENST00000535285	-0.6954871495052433	-0.6908126742893099
ETV5_ENST00000537818	-0.695334959437197	-0.6909641776123321
NCRNA00188	-0.6952835166662622	-0.6910153986580047
CSPG5	-0.6952471186888413	-0.6910516429320286
CCR6	-0.6952471186888413	-0.6910516429320286
ETV2_ENST00000402764	-0.6951783214452625	-0.6911201568467799
DUOXA1_ENST00000560572	-0.695170353567787	-0.6911280925179214
DBNDD2_ENST00000372720	-0.6951193175970003	-0.6911789251934529
OVOL2	-0.6947882743136132	-0.6915087755830533
ZNF705B	-0.6946265335487768	-0.691670012824017
TMEM213_ENST00000422794	-0.6946265335487768	-0.691670012824017
C1orf204	-0.6946265335487768	-0.691670012824017
PBXIP1_ENST00000368460	-0.6946265335487768	-0.691670012824017
HYI_ENST00000372426	-0.6946265335487768	-0.691670012824017
TAF9_ENST00000380818	-0.6946265335487768	-0.691670012824017
CXCL17	-0.6946265335487768	-0.691670012824017
HSBP1	-0.6946265335487768	-0.691670012824017
FAM72B	-0.6946265335487768	-0.691670012824017
C1orf204_ENST00000368102	-0.6946265335487768	-0.691670012824017
ZNF705B_ENST00000443676	-0.6946265335487768	-0.691670012824017
CUBN_ENST00000433666	-0.6946265335487768	-0.691670012824017
SPINT4	-0.6946265335487768	-0.691670012824017
IFNA1	-0.6946265335487768	-0.691670012824017
LY6H	-0.694610354332257	-0.6916861445376027
CENPI	-0.6945744902314067	-0.6917219051981373
STXBP2	-0.6944251803093617	-0.6918708120094385
MCTS1_ENST00000371315	-0.6942503987466294	-0.6920451781225151
TMEM136	-0.6942503987466294	-0.6920451781225151
DUOXA1	-0.6938427226915982	-0.6924521218709141
TSPY4	-0.6937098402713259	-0.6925848372564938
C10orf131	-0.6936538964635832	-0.6926407212872807
C10orf108_ENST00000381489	-0.6936538964635832	-0.6926407212872807
EFCAB8	-0.6936538964635832	-0.6926407212872807
EFCAB8_ENST00000400522	-0.6936538964635832	-0.6926407212872807
Q86V94_HUMAN	-0.6936425760167616	-0.6926520303982748
OR10K2	-0.6935847125335848	-0.6927098399368149
OR51A2	-0.6935847125335848	-0.6927098399368149
VCX	-0.6935847125335848	-0.6927098399368149
CYP4F2	-0.6935847125335848	-0.6927098399368149
SSTR4	-0.6935847125335848	-0.6927098399368149
CYP4A11	-0.6935847125335848	-0.6927098399368149
UMOD_ENST00000424589	-0.6935509134116539	-0.6927436106426725
UMOD	-0.6935509134116539	-0.6927436106426725
CBS	-0.6935509134116539	-0.6927436106426725
C1QB	-0.6935509134116539	-0.6927436106426725
CYP2A6	-0.693478619194326	-0.6928158517407372
TMEM88	-0.6934652288217584	-0.6928292334206679
FARP1_ENST00000376581	-0.6934652288217584	-0.6928292334206679
MAP1LC3A	-0.6934652288217584	-0.6928292334206679
IQCK	-0.693337260949021	-0.6929571362945578
